,type,month,day,engagement,comment,share,tag_friend,purchase_intention,year,date
1448,cars,11,18,603600,9989,15593,3648,172,2020,2020-11-18
1449,cars,11,19,610753,5375,11209,1446,155,2020,2020-11-19
1450,cars,11,20,403456,3552,10840,882,135,2020,2020-11-20
1451,cars,11,21,550461,4436,10028,1146,156,2020,2020-11-21
1452,cars,11,22,472685,3220,9243,628,80,2020,2020-11-22
1453,cars,11,23,611238,6285,13356,1302,139,2020,2020-11-23
1454,cars,11,24,564763,9004,18988,4824,289,2020,2020-11-24
1455,cars,11,25,483699,5772,22380,1879,153,2020,2020-11-25
1456,cars,11,26,671360,7686,9291,1390,178,2020,2020-11-26
1457,cars,11,27,614385,4856,15344,1196,111,2020,2020-11-27
1458,cars,11,28,336734,3323,5577,702,85,2020,2020-11-28
1459,cars,11,29,520198,3507,14752,913,49,2020,2020-11-29
1460,cars,11,30,481234,4414,15171,1746,115,2020,2020-11-30
1461,cars,12,1,704214,8137,16331,2628,300,2020,2020-12-01
1462,cars,12,2,379422,3117,8942,912,108,2020,2020-12-02
1463,cars,12,3,723597,6191,30315,1516,137,2020,2020-12-03
1464,cars,12,4,371081,3302,9515,1075,115,2020,2020-12-04
1465,cars,12,5,642728,6576,6783,708,165,2020,2020-12-05
1466,cars,12,6,654076,4412,20887,1374,82,2020,2020-12-06
1467,cars,12,7,490595,3498,9952,707,93,2020,2020-12-07
1468,cars,12,8,594238,5441,7758,1319,182,2020,2020-12-08
1469,cars,12,9,644421,3967,9849,992,128,2020,2020-12-09
1470,cars,12,10,559873,3934,14004,1044,95,2020,2020-12-10
1471,cars,12,11,532876,3130,12021,536,86,2020,2020-12-11
1472,cars,12,12,511933,3538,10709,700,84,2020,2020-12-12
1473,cars,12,13,370742,2161,5739,399,37,2020,2020-12-13
1474,cars,12,14,470887,4201,10127,1263,126,2020,2020-12-14
1475,cars,12,15,383614,3236,6846,831,81,2020,2020-12-15
1476,cars,12,16,492656,3457,6254,693,78,2020,2020-12-16
1477,cars,12,17,877825,7491,23074,739,136,2020,2020-12-17
1478,cars,12,18,735916,5043,20528,856,123,2020,2020-12-18
1479,cars,12,19,700768,5885,8265,798,106,2020,2020-12-19
1480,cars,12,20,561559,3361,7998,524,33,2020,2020-12-20
1481,cars,12,21,486028,2524,10921,645,56,2020,2020-12-21
1482,cars,12,22,683334,6115,15706,1491,185,2020,2020-12-22
1483,cars,12,23,584356,4769,10022,1060,112,2020,2020-12-23
1484,cars,12,24,926343,9074,16682,2301,245,2020,2020-12-24
1485,cars,12,25,548600,3551,10651,688,71,2020,2020-12-25
1486,cars,12,26,420331,3065,5911,434,63,2020,2020-12-26
1487,cars,12,27,490420,2716,8751,480,57,2020,2020-12-27
1488,cars,12,28,627612,5149,8684,1214,85,2020,2020-12-28
1489,cars,12,29,428010,3528,7065,1015,120,2020,2020-12-29
1490,cars,12,30,546419,2852,8589,649,56,2020,2020-12-30
1491,commercial,1,1,245911,26645,81562,22445,526,2020,2020-01-01
1492,commercial,1,2,335574,46730,99548,30438,1676,2020,2020-01-02
1493,commercial,1,3,386189,88037,65920,70547,2401,2020,2020-01-03
1494,commercial,1,4,350433,47895,90007,35272,1972,2020,2020-01-04
1495,commercial,1,5,294612,39202,86307,28787,1200,2020,2020-01-05
1496,commercial,1,6,387738,55966,63826,44944,1748,2020,2020-01-06
1497,commercial,1,7,396065,75569,85560,60912,1567,2020,2020-01-07
1498,commercial,1,8,333175,64390,53742,49043,1431,2020,2020-01-08
1499,commercial,1,9,288748,54886,57935,44339,1039,2020,2020-01-09
1500,commercial,1,10,321583,78651,38005,53874,1561,2020,2020-01-10
1501,commercial,1,11,276451,41696,79328,28085,1211,2020,2020-01-11
1502,commercial,1,12,377715,59613,99662,46616,1903,2020,2020-01-12
1503,commercial,1,13,416033,71784,132639,55034,2458,2020,2020-01-13
1504,commercial,1,14,375989,61799,114787,47377,2014,2020,2020-01-14
1505,commercial,1,15,327953,74218,71257,60578,1928,2020,2020-01-15
1506,commercial,1,16,521754,113151,120827,89398,3097,2020,2020-01-16
1507,commercial,1,17,343520,65532,80576,49979,2331,2020,2020-01-17
1508,commercial,1,18,512160,112869,144587,79995,4777,2020,2020-01-18
1509,commercial,1,19,216081,41330,50870,28913,923,2020,2020-01-19
1510,commercial,1,20,338357,61469,100340,50936,1365,2020,2020-01-20
1511,commercial,1,21,429156,48945,181982,36988,1447,2020,2020-01-21
1512,commercial,1,22,308991,67647,66486,50139,1771,2020,2020-01-22
1513,commercial,1,23,353817,72905,80010,55511,2349,2020,2020-01-23
1514,commercial,1,24,431144,83479,79992,64958,2861,2020,2020-01-24
1515,commercial,1,25,414845,64983,149063,50436,1738,2020,2020-01-25
1516,commercial,1,26,368738,30913,209441,17929,643,2020,2020-01-26
1517,commercial,1,27,302366,51689,71202,41347,1124,2020,2020-01-27
1518,commercial,1,28,334067,85953,77794,73013,2145,2020,2020-01-28
1519,commercial,1,29,281868,71740,59516,57323,2184,2020,2020-01-29
1520,commercial,1,30,570273,128342,138232,103469,4525,2020,2020-01-30
1521,commercial,1,31,347185,84433,64097,69710,1672,2020,2020-01-31
1522,commercial,2,1,454374,33995,211094,21941,972,2020,2020-02-01
1523,commercial,2,2,235720,50632,55412,40653,1573,2020,2020-02-02
1524,commercial,2,3,323878,68564,79151,55443,1314,2020,2020-02-03
1525,commercial,2,4,442574,59363,200321,46899,1776,2020,2020-02-04
1526,commercial,2,5,356361,47676,55819,36364,1338,2020,2020-02-05
1527,commercial,2,6,433003,47922,85845,35051,1369,2020,2020-02-06
1528,commercial,2,7,335943,45185,63677,32357,1606,2020,2020-02-07
1529,commercial,2,8,346980,41931,119398,33431,1002,2020,2020-02-08
1530,commercial,2,9,204495,21973,67655,16454,479,2020,2020-02-09
1531,commercial,2,10,244250,39232,46446,28845,799,2020,2020-02-10
1532,commercial,2,11,239840,44871,42694,33823,1144,2020,2020-02-11
1533,commercial,2,12,369926,78590,70258,56735,1732,2020,2020-02-12
1534,commercial,2,13,611730,104569,133915,85210,4888,2020,2020-02-13
1535,commercial,2,14,185657,31761,27261,20338,1081,2020,2020-02-14
1536,commercial,2,15,320316,57634,79980,48702,1191,2020,2020-02-15
1537,commercial,2,16,314823,41915,93431,32446,2056,2020,2020-02-16
1538,commercial,2,17,592502,171183,113100,143423,3848,2020,2020-02-17
1539,commercial,2,18,427806,89833,71736,62343,2717,2020,2020-02-18
1540,commercial,2,19,478152,92412,109019,74219,3134,2020,2020-02-19
1541,commercial,2,20,313884,55124,67782,42773,1696,2020,2020-02-20
1542,commercial,2,21,381211,64907,99005,49959,1704,2020,2020-02-21
1543,commercial,2,22,245295,30368,83841,21077,978,2020,2020-02-22
1544,commercial,2,23,262519,35873,82304,28021,1287,2020,2020-02-23
1545,commercial,2,24,286879,42619,65920,31101,968,2020,2020-02-24
1546,commercial,2,25,307547,66034,51974,51675,2297,2020,2020-02-25
1547,commercial,2,26,447044,68963,113170,53263,1956,2020,2020-02-26
1548,commercial,2,27,399071,78125,77929,54420,2146,2020,2020-02-27
1549,commercial,2,28,411966,59136,89182,41509,1494,2020,2020-02-28
1550,commercial,2,29,279977,31675,55878,19698,917,2020,2020-02-29
1551,commercial,3,1,232896,29318,70883,21395,1011,2020,2020-03-01
1552,commercial,3,2,332442,47406,72896,33089,1007,2020,2020-03-02
1553,commercial,3,3,408376,71063,48756,54133,2952,2020,2020-03-03
1554,commercial,3,4,329997,67003,66851,45766,1541,2020,2020-03-04
1555,commercial,3,5,330541,62150,52736,41170,1613,2020,2020-03-05
1556,commercial,3,6,302452,38111,64115,25068,1298,2020,2020-03-06
1557,commercial,3,7,298808,44669,68652,28013,1631,2020,2020-03-07
1558,commercial,3,8,261304,32358,77989,23539,824,2020,2020-03-08
1559,commercial,3,9,260652,43425,49841,28199,864,2020,2020-03-09
1560,commercial,3,10,472237,68816,187715,53857,1208,2020,2020-03-10
1561,commercial,3,11,301587,50565,88280,39412,1224,2020,2020-03-11
1562,commercial,3,12,309795,64750,61341,52682,2865,2020,2020-03-12
1563,commercial,3,13,420437,71068,113213,54480,2449,2020,2020-03-13
1564,commercial,3,14,321981,39472,78595,23296,1277,2020,2020-03-14
1565,commercial,3,15,375778,42164,131448,32253,958,2020,2020-03-15
1566,commercial,3,16,369378,42467,110713,26199,1019,2020,2020-03-16
1567,commercial,3,17,450846,45997,117956,30704,1436,2020,2020-03-17
1568,commercial,3,18,482294,63036,96898,35949,1435,2020,2020-03-18
1569,commercial,3,19,441134,44450,93764,30156,1080,2020,2020-03-19
1570,commercial,3,20,430949,59548,77991,42366,1719,2020,2020-03-20
1571,commercial,3,21,462506,44145,148597,30705,1040,2020,2020-03-21
1572,commercial,3,22,370661,26710,135561,16549,613,2020,2020-03-22
1573,commercial,3,23,603954,45850,244950,30767,693,2020,2020-03-23
1574,commercial,3,24,682307,60348,232774,37587,959,2020,2020-03-24
1575,commercial,3,25,449320,42487,138737,29058,766,2020,2020-03-25
1576,commercial,3,26,410513,40576,150913,25063,656,2020,2020-03-26
1577,commercial,3,27,364372,39776,84183,23332,903,2020,2020-03-27
1578,commercial,3,28,290979,29881,65547,15553,453,2020,2020-03-28
1579,commercial,3,29,200441,18979,47360,11197,225,2020,2020-03-29
1580,commercial,3,30,527480,54521,175853,36924,1272,2020,2020-03-30
1581,commercial,4,1,358247,55502,81729,38376,1596,2020,2020-04-01
1582,commercial,4,2,551601,62034,119664,38459,1508,2020,2020-04-02
1583,commercial,4,3,285907,37249,52379,20177,781,2020,2020-04-03
1584,commercial,4,4,229130,30207,58885,15111,675,2020,2020-04-04
1585,commercial,4,5,474996,55117,211834,38586,987,2020,2020-04-05
1586,commercial,4,6,374307,51770,85178,38531,1060,2020,2020-04-06
1587,commercial,4,7,392554,37118,99803,20043,508,2020,2020-04-07
1588,commercial,4,8,383645,50480,96901,34606,1095,2020,2020-04-08
1589,commercial,4,9,410096,40317,117978,24298,836,2020,2020-04-09
1590,commercial,4,10,463165,60677,162952,34965,749,2020,2020-04-10
1591,commercial,4,11,303236,30917,104586,20443,427,2020,2020-04-11
1592,commercial,4,12,403825,27750,146291,14527,462,2020,2020-04-12
1593,commercial,4,13,383920,57475,124621,37801,987,2020,2020-04-13
1594,commercial,4,14,570416,63538,233395,45793,2081,2020,2020-04-14
1595,commercial,4,15,341949,45535,118467,30486,1157,2020,2020-04-15
1596,commercial,4,16,529875,75969,176220,50718,2355,2020,2020-04-16
1597,commercial,4,17,481488,57683,128440,35243,1231,2020,2020-04-17
1598,commercial,4,18,457337,39056,212520,25051,677,2020,2020-04-18
1599,commercial,4,19,342069,33253,135491,15885,424,2020,2020-04-19
1600,commercial,4,20,374853,49760,124761,33711,813,2020,2020-04-20
1601,commercial,4,21,296963,35691,91655,21535,616,2020,2020-04-21
1602,commercial,4,22,439191,55280,155400,36378,1077,2020,2020-04-22
1603,commercial,4,23,304377,42897,95187,28879,890,2020,2020-04-23
1604,commercial,4,24,307374,35006,79253,23690,956,2020,2020-04-24
1605,commercial,4,25,353162,27918,105450,15925,497,2020,2020-04-25
1606,commercial,4,26,387373,38195,170578,23010,674,2020,2020-04-26
1607,commercial,4,27,458163,67888,120669,42672,1156,2020,2020-04-27
1608,commercial,4,28,425005,59240,123420,44618,2024,2020,2020-04-28
1609,commercial,4,29,485929,43105,189738,25840,1000,2020,2020-04-29
1610,commercial,4,30,414158,52087,108239,37292,1132,2020,2020-04-30
1611,commercial,5,1,244532,21634,56726,12405,528,2020,2020-05-01
1612,commercial,5,2,425790,50598,143113,26180,715,2020,2020-05-02
1613,commercial,5,3,319416,27374,93681,19226,582,2020,2020-05-03
1614,commercial,5,4,276900,32532,88811,21569,859,2020,2020-05-04
1615,commercial,5,5,479416,45016,209090,32050,924,2020,2020-05-05
1616,commercial,5,6,397696,62406,124520,43390,762,2020,2020-05-06
1617,commercial,5,7,280889,35670,63266,25572,940,2020,2020-05-07
1618,commercial,5,8,439510,44188,115370,29351,1047,2020,2020-05-08
1619,commercial,5,9,258905,36661,73620,26037,1202,2020,2020-05-09
1620,commercial,5,10,228692,26876,74897,20171,597,2020,2020-05-10
1621,commercial,5,11,359299,41681,106110,29059,893,2020,2020-05-11
1622,commercial,5,12,235974,37130,63584,24660,1130,2020,2020-05-12
1623,commercial,5,13,482652,71127,143299,55575,2171,2020,2020-05-13
1624,commercial,5,14,430058,58575,151351,43537,1211,2020,2020-05-14
1625,commercial,5,15,460615,50794,102279,37361,1127,2020,2020-05-15
1626,commercial,5,16,317088,40106,109992,26002,596,2020,2020-05-16
1627,commercial,5,17,324188,41747,108796,29156,845,2020,2020-05-17
1628,commercial,5,18,407120,74968,99806,59677,2608,2020,2020-05-18
1629,commercial,5,19,594419,107799,237352,82885,3820,2020,2020-05-19
1630,commercial,5,20,292835,43605,70270,31645,1061,2020,2020-05-20
1631,commercial,5,21,302927,42753,73071,31289,1512,2020,2020-05-21
1632,commercial,5,22,359116,47864,78964,35066,1462,2020,2020-05-22
1633,commercial,5,23,263168,32528,49556,23966,1019,2020,2020-05-23
1634,commercial,5,24,221173,30090,53535,21153,866,2020,2020-05-24
1635,commercial,5,25,365179,46613,80221,34933,1638,2020,2020-05-25
1636,commercial,5,26,473642,74110,135030,55596,1932,2020,2020-05-26
1637,commercial,5,27,418203,53666,124917,39509,1244,2020,2020-05-27
1638,commercial,5,28,344627,52616,91197,39632,1825,2020,2020-05-28
1639,commercial,5,29,304934,36409,69589,24254,1075,2020,2020-05-29
1640,commercial,5,30,284562,31840,57077,22638,968,2020,2020-05-30
1641,commercial,5,31,278267,40135,97631,30580,879,2020,2020-05-31
1642,commercial,6,1,446727,66978,138183,51667,1904,2020,2020-06-01
1643,commercial,6,2,406592,51938,128335,36980,1475,2020,2020-06-02
1644,commercial,6,3,287412,35271,90670,25213,1201,2020,2020-06-03
1645,commercial,6,4,367428,48039,83450,35583,1399,2020,2020-06-04
1646,commercial,6,5,347191,57993,76342,41637,1494,2020,2020-06-05
1647,commercial,6,6,230563,34501,52848,23521,1454,2020,2020-06-06
1648,commercial,6,7,321924,42371,118251,30914,1378,2020,2020-06-07
1649,commercial,6,8,225719,36611,55310,27292,868,2020,2020-06-08
1650,commercial,6,9,358416,45366,137667,28484,654,2020,2020-06-09
1651,commercial,6,10,313533,36036,105896,26525,1073,2020,2020-06-10
1652,commercial,6,11,313787,51845,92369,39719,1966,2020,2020-06-11
1653,commercial,6,12,297682,48831,65203,36317,1721,2020,2020-06-12
1654,commercial,6,13,313592,40054,78978,29905,898,2020,2020-06-13
1655,commercial,6,14,292331,45390,92571,33044,1685,2020,2020-06-14
1656,commercial,6,15,471160,73309,122922,46020,1548,2020,2020-06-15
1657,commercial,6,16,281205,37049,62818,26792,857,2020,2020-06-16
1658,commercial,6,17,346589,49806,67502,36372,1199,2020,2020-06-17
1659,commercial,6,18,404340,68873,88013,51417,1930,2020,2020-06-18
1660,commercial,6,19,485875,77271,130949,61698,2027,2020,2020-06-19
1661,commercial,6,20,252401,28106,88753,20016,603,2020,2020-06-20
1662,commercial,6,21,208410,31159,50980,24640,673,2020,2020-06-21
1663,commercial,6,22,282535,41886,60238,30630,1225,2020,2020-06-22
1664,commercial,6,23,423649,61833,90613,49559,2044,2020,2020-06-23
1665,commercial,6,24,399638,58815,73668,45229,1606,2020,2020-06-24
1666,commercial,6,25,371124,53874,62707,40680,1648,2020,2020-06-25
1667,commercial,6,26,336269,55991,69031,38815,1872,2020,2020-06-26
1668,commercial,6,27,181878,23583,35682,14429,826,2020,2020-06-27
1669,commercial,6,28,289077,30834,67268,22873,902,2020,2020-06-28
1670,commercial,6,29,367750,58554,89019,46184,1725,2020,2020-06-29
1671,commercial,7,1,399949,63575,101971,46637,1714,2020,2020-07-01
1672,commercial,7,2,332376,53805,76390,41590,1871,2020,2020-07-02
1673,commercial,7,3,296124,35128,60036,24414,1108,2020,2020-07-03
1674,commercial,7,4,245491,26848,50076,17755,560,2020,2020-07-04
1675,commercial,7,5,178534,15502,53680,10420,347,2020,2020-07-05
1676,commercial,7,6,369709,73064,141419,51175,2642,2020,2020-07-06
1677,commercial,7,7,407971,45004,183548,31457,870,2020,2020-07-07
1678,commercial,7,8,246520,34719,49803,23287,852,2020,2020-07-08
1679,commercial,7,9,323531,34410,89509,23446,951,2020,2020-07-09
1680,commercial,7,10,444497,73717,111022,56483,1832,2020,2020-07-10
1681,commercial,7,11,263866,34957,77354,26404,860,2020,2020-07-11
1682,commercial,7,12,226937,25713,83218,19440,716,2020,2020-07-12
1683,commercial,7,13,349344,57317,92071,44574,998,2020,2020-07-13
1684,commercial,7,14,445359,64480,174116,51613,1114,2020,2020-07-14
1685,commercial,7,15,253008,29643,73874,16872,781,2020,2020-07-15
1686,commercial,7,16,384331,48985,174252,35307,1693,2020,2020-07-16
1687,commercial,7,17,271879,34354,52645,25312,664,2020,2020-07-17
1688,commercial,7,18,268355,36102,52889,25770,897,2020,2020-07-18
1689,commercial,7,19,208391,28343,66637,22003,539,2020,2020-07-19
1690,commercial,7,20,349484,59717,113374,46485,1022,2020,2020-07-20
1691,commercial,7,21,247797,37043,68893,27720,1482,2020,2020-07-21
1692,commercial,7,22,381730,49336,86793,35574,1030,2020,2020-07-22
1693,commercial,7,23,268754,35011,76819,26331,897,2020,2020-07-23
1694,commercial,7,24,335817,42412,61525,29654,1207,2020,2020-07-24
1695,commercial,7,25,338651,34473,70661,24620,807,2020,2020-07-25
1696,commercial,7,26,231133,26176,76613,20867,619,2020,2020-07-26
1697,commercial,7,27,379399,37867,124149,27470,623,2020,2020-07-27
1698,commercial,7,28,346655,29082,151560,20969,539,2020,2020-07-28
1699,commercial,7,29,212094,23544,50036,16908,934,2020,2020-07-29
1700,commercial,7,30,377186,54765,141549,42380,1593,2020,2020-07-30
1701,commercial,7,31,298961,35346,74471,25250,1085,2020,2020-07-31
1702,commercial,8,1,286514,23902,129564,14658,668,2020,2020-08-01
1703,commercial,8,2,254077,41494,83095,34528,681,2020,2020-08-02
1704,commercial,8,3,307129,46188,91303,37576,835,2020,2020-08-03
1705,commercial,8,4,331642,46077,113866,34316,924,2020,2020-08-04
1706,commercial,8,5,392435,57184,103221,47323,1198,2020,2020-08-05
1707,commercial,8,6,297237,56355,71691,39818,1090,2020,2020-08-06
1708,commercial,8,7,268493,32047,53318,22131,765,2020,2020-08-07
1709,commercial,8,8,326545,37830,74674,22497,789,2020,2020-08-08
1710,commercial,8,9,175600,15649,47818,10021,575,2020,2020-08-09
1711,commercial,8,10,263433,37051,66624,26990,925,2020,2020-08-10
1712,commercial,8,11,367453,60824,99150,50138,1416,2020,2020-08-11
1713,commercial,8,12,214545,33211,57365,25808,1001,2020,2020-08-12
1714,commercial,8,13,496449,68613,167111,55544,1343,2020,2020-08-13
1715,commercial,8,14,524008,43200,250590,30529,594,2020,2020-08-14
1716,commercial,8,15,357038,35673,154404,27120,733,2020,2020-08-15
1717,commercial,8,16,273448,30046,99890,23073,804,2020,2020-08-16
1718,commercial,8,17,427586,76081,109599,61649,2563,2020,2020-08-17
1719,commercial,8,18,290907,34009,58648,24908,953,2020,2020-08-18
1720,commercial,8,19,415075,43088,88777,31234,1500,2020,2020-08-19
1721,commercial,8,20,284345,44256,90999,32512,1501,2020,2020-08-20
1722,commercial,8,21,381253,56673,99250,40420,1218,2020,2020-08-21
1723,commercial,8,22,403111,50512,115642,29992,873,2020,2020-08-22
1724,commercial,8,23,290686,34326,90000,27275,1131,2020,2020-08-23
1725,commercial,8,24,397827,32797,123209,21456,609,2020,2020-08-24
1726,commercial,8,25,387634,50250,98312,39956,1105,2020,2020-08-25
1727,commercial,8,26,276701,46684,57926,35366,1215,2020,2020-08-26
1728,commercial,8,27,291852,39435,46533,27333,911,2020,2020-08-27
1729,commercial,8,28,448508,45615,151042,29872,1091,2020,2020-08-28
1730,commercial,8,29,222505,27255,55026,17933,548,2020,2020-08-29
1731,commercial,8,30,200614,22366,62382,17317,481,2020,2020-08-30
1732,commercial,8,31,379014,32596,167628,21213,431,2020,2020-08-31
1733,commercial,9,1,307881,48458,59227,37485,1460,2020,2020-09-01
1734,commercial,9,2,441686,48461,148061,36807,980,2020,2020-09-02
1735,commercial,9,3,386340,45314,96699,32675,1309,2020,2020-09-03
1736,commercial,9,4,280221,32094,49579,23091,1141,2020,2020-09-04
1737,commercial,9,5,141488,17712,35090,12120,392,2020,2020-09-05
1738,commercial,9,6,279051,30661,68357,22257,1056,2020,2020-09-06
1739,commercial,9,7,198120,19056,57737,13693,523,2020,2020-09-07
1740,commercial,9,8,347322,49698,93795,37003,1325,2020,2020-09-08
1741,commercial,9,9,332902,48272,70258,34807,1057,2020,2020-09-09
1742,commercial,9,10,270696,38481,67404,29671,721,2020,2020-09-10
1743,commercial,9,11,273054,27614,56782,19177,728,2020,2020-09-11
1744,commercial,9,12,300921,42974,91821,34524,1016,2020,2020-09-12
1745,commercial,9,13,266880,24851,89783,17999,675,2020,2020-09-13
1746,commercial,9,14,305440,35189,99729,25145,839,2020,2020-09-14
1747,commercial,9,15,327440,44877,66152,33945,1307,2020,2020-09-15
1748,commercial,9,16,352626,52026,63787,41293,1952,2020,2020-09-16
1749,commercial,9,17,434091,47142,120289,32725,1010,2020,2020-09-17
1750,commercial,9,18,241349,28523,42054,19826,1070,2020,2020-09-18
1751,commercial,9,19,261682,32687,65422,25243,525,2020,2020-09-19
1752,commercial,9,20,232054,25882,75490,19605,591,2020,2020-09-20
1753,commercial,9,21,308482,35185,103990,27004,1518,2020,2020-09-21
1754,commercial,9,22,380822,55360,119643,41814,1480,2020,2020-09-22
1755,commercial,9,23,419545,70239,95345,55706,2063,2020,2020-09-23
1756,commercial,9,24,308428,35962,52225,22990,830,2020,2020-09-24
1757,commercial,9,25,284293,44920,65555,34423,1006,2020,2020-09-25
1758,commercial,9,26,373155,41622,156900,29662,1296,2020,2020-09-26
1759,commercial,9,27,265973,47412,69610,38818,2041,2020,2020-09-27
1760,commercial,9,28,296076,25428,94849,17104,627,2020,2020-09-28
1761,commercial,9,29,291101,37019,63835,28190,1069,2020,2020-09-29
1762,commercial,10,1,345492,48422,82053,34051,1768,2020,2020-10-01
1763,commercial,10,2,286892,31837,64402,21104,987,2020,2020-10-02
1764,commercial,10,3,312982,59955,73286,51036,1598,2020,2020-10-03
1765,commercial,10,4,320721,39381,102785,30824,953,2020,2020-10-04
1766,commercial,10,5,454865,55016,120035,44374,1754,2020,2020-10-05
1767,commercial,10,6,304719,33197,81037,26208,672,2020,2020-10-06
1768,commercial,10,7,508284,71792,121418,58984,1919,2020,2020-10-07
1769,commercial,10,8,356580,51378,68347,39910,976,2020,2020-10-08
1770,commercial,10,9,376319,68676,84966,56117,2251,2020,2020-10-09
1771,commercial,10,10,316716,44459,74073,33878,1565,2020,2020-10-10
1772,commercial,10,11,328366,29028,137030,19170,596,2020,2020-10-11
1773,commercial,10,12,360992,41886,96291,32519,1373,2020,2020-10-12
1774,commercial,10,13,354723,34953,92175,28639,738,2020,2020-10-13
1775,commercial,10,14,390788,41673,99111,31074,1077,2020,2020-10-14
1776,commercial,10,15,414888,61426,99848,46338,2152,2020,2020-10-15
1777,commercial,10,16,417442,55366,81283,41889,1877,2020,2020-10-16
